texts,+,-,?,communication,quality,price,safety,second_category
добрый день обратился россельхозбанк адресу архитектора щусева д2 к3 выпуска дебетовой карты сотрудники грамотные офис чистый вышел офиса позитивом хорошим настроениемспасибо сотрудникам понимание труд,0.8788925226711173,0.04093041457234512,0.08017706275653769,0.5822571396414745,0.4105079516221117,0.004539043155172517,0.0026958655812412344,0.0
здравствуйте неоднократно сталкивался сложностями ошибками знакомстве мобильным приложением участием промоакциях компании одного раза оставляли внимания отвечают довольно быстро отличии тех,0.12542994966441495,0.8232475822222073,0.051322468113377664,0.7236907519732702,0.2724199996371855,0.0014495623980480025,0.0024396859914961938,0.0
понять времена банковской системы непростые действия банка непростые времена очень показательны введение комиссии переводы другие банки уведомления своих клиентов это обратившись персональному,0.2439913023002867,0.6747841099921436,0.08122458770756982,0.3916709621648899,0.5888392009407976,0.0160092500301383,0.00348058686417429,0.0
мое обращение 10647745 решено обращение возникло связи банк меняет условия обслуживания очень быстро условия могут действовать 23 дня меняются должного информирования изменениях клиентов результате,0.026927627834611202,0.853245152356553,0.1198272198088359,0.6559624498081593,0.32073658482139134,0.017864529311925472,0.005436436058523811,0.0
качество обслуживания отрицательное попытался добавить информацию уведомлений операциям карте стороннее приложение coinkeeper учёта доходов заблокировали мобильное приложение написали звонил 900 разблокировки,0.015340978890763465,0.9305650335934584,0.054093987515777986,0.5960468879124812,0.3849868776897711,0.009805701312816365,0.009160533084931598,0.0
долгих лирических отступлений перейду делу нравится банке отличная дружелюбная поддержка пару приходилось обращаться вопрос решался пару минут гибкий кэшбэк приятный процент сберегательном счете,0.904068413857043,0.041961191527398044,0.05397039461555902,0.20010876845131562,0.7831683005061565,0.010311389449414239,0.006411541593113848,0.0
являюсь клиентом сбербанка приблизительно 12лет недавнего времени проблем доволен началом действия санкций начались проблемы карты visa перестали работать пенсию получал путем перевода карты visa подобную карту,0.14529292345627046,0.5424817942080441,0.31222528233568536,0.1356579651444622,0.7652247215871438,0.09020973709570454,0.008907576172689257,0.0
временный порядок операции наличной валютой цб 09032022г банком выполняется 11 марта могу снять доллары счета привязанного турецкой лире счет создан 90322 приложение банка дает конвертировать турецкую лиру,0.10142851434936456,0.08141615374466078,0.8171553319059746,0.22438246860764507,0.6548463155085685,0.11385746433512148,0.006913751548664964,0.0
пришли странные копейки карту которая давно заблокирована звоню банк разобраться попадаю отдел работе просроченной задолженностью плачу кредитпервый попалась адекватная сотрудница перевела 1 линию общим,0.029027385426004988,0.9102208735573627,0.06075174101663235,0.6258471674037845,0.36009020554458077,0.007060472876044811,0.007002154175589684,0.0
сильно расстроена данной ситуацией разочарована банке тинькофф 30 июня 2022 года включительно данном банке акция приведи друга рекомендацию карты tinkoff black конца июня получите 1000 рублей друг бесплатное,0.04898244566442948,0.7413436923593185,0.20967386197625196,0.47299804240867804,0.4892891387173539,0.022848898198843805,0.014863920675124454,0.0
добрый день очень понравилась такая услуга переоформление вклада телефону наличии приложения халвасовкомбанк сидеть офисе ждать очереди операционист главный финансовый эксперт данном отделении шая,0.8357590745847596,0.0796068134521204,0.08463411196312,0.2961634366956232,0.6556367134149823,0.04573314648929604,0.002466703400098691,0.0
6 марта 2022 года пытался приложение сайт заказать физическую карту мир своему рублевому счету смог изза какогото бага банально возможности выбрать платежную систему карты это какаято специфичная,0.08057862371723039,0.4733042479322083,0.4461171283505612,0.11561085041308883,0.8634293853118771,0.01537127951118762,0.005588484763846363,0.0
3122 заканчивается пользование картой середине месяца пришло сообщения перевыпуск карт потребуется могу пользоваться картой итог сегодня 1 августа 22 года утра предоставляю возможном оплатить,0.15649417880815186,0.2823499391417322,0.561155882050116,0.19828136719360584,0.706545254579197,0.08591321496700242,0.009260163260194479,0.0
подумал тинькоф списать деньги конкретно 15000 делал перевод магазин qr код стадии перевода возникла ошибка стороны банка вылезла ошибка деньги карты исчезли вернули мурыжат,0.05833319134315787,0.7811565395215205,0.16051026913532154,0.34560884815414,0.6052913144931341,0.0439522960395075,0.0051475413132185815,0.0
плностью доволен работой банка первых доступен пенсионеров последние четыре года брал крупных кредита множество мелких черех карту халва вторых подкупает благожелательность условиям потребительского кредита,0.8334664987397935,0.062070825983848645,0.1044626752763579,0.19457473136583778,0.7531115419195026,0.042243872689235525,0.010069854025424256,0.0
добрый день сегодня номера 780053325 поступил звонок хотели рассказать предложении видимо кредитная карта предложение послушалатак оператору единственный вопросоткуда номер сотрудник,0.05687721810939481,0.5529337840033163,0.39018899788728895,0.9173278565017454,0.07584174622774849,0.0029544045866523156,0.003875992683853736,0.0
давно являюсь клиентом мтс банка закончился вклад обратился отделение консультации офис южной девушка мария подробно рассказала возможности переоформления вклада вклад пролонгировала закрытии потеряю проценты,0.07495977881794133,0.7246007082961891,0.20043951288586964,0.31299215195360847,0.6452522894542145,0.03330327227691853,0.00845228631525828,0.0
супругой являемся клиентами банка 10 лет лояльны рекомендовали банк другим функционал самым передовым стране последние пару лет ситуация начала ухудшаться прошу представителей банка пояснить почему условия,0.0569596522386803,0.907423207173355,0.03561714058796472,0.6777819845009677,0.3078863705309047,0.007361954267505495,0.006969690700622095,0.0
решил стать зарплатным клиентом приложение варианта подача заявление бухгалтерию смены зарплатного банка переводить деньги самому httpsdiskyandexruivgxgropamdttpw выбрал второй вариант подал согласие,0.20761002025259628,0.17375142801063617,0.6186385517367674,0.33155202169725057,0.5754916196733684,0.08542203596810036,0.00753432266128086,0.0
февраля 2021 года являюсь премиальным клиентом банка 8 месяцев очень сильно разочарован уровнем обслуживания банке абсолютно соответствует минимальным ожиданиям рекламным обещаниям приведу,0.24947659238066935,0.5387512261042772,0.21177218151505356,0.33920748946617174,0.6251321363249304,0.027742079594089076,0.007918294614808839,0.0
вчера положил зарплату накопительный счет сегодня вывод денег возможен 700 мол ведуться технические работы 4 часа могу хлеба купить тех поддержке сказали 840 восстановление системы 2 часов,0.13334422018959718,0.5706793539219008,0.2959764258885021,0.1151252569162517,0.8156909797194621,0.06384805541600273,0.005335707948283172,0.0
оказался вынужденным беженцем втб альфабанк который фактически заморозил мои активы изза собственной ошибки анкетных данных перенос происходил централизовано рамках вывода активов санкционного втб клиентам обещали,0.05200765702983051,0.838758488460416,0.10923385450975336,0.1956111855597528,0.7299866813826984,0.025003033239570822,0.049399099817977826,0.0
здравствуйте 19092021 обратилась домклик оформления заявления внесение материнского капитала ипотеку заявление успешно отправлено менеджер сообщил рассмотрение заявки даётся 10 календарных дней,0.06089589573071172,0.17493904119017975,0.7641650630791086,0.5837848214926308,0.397651389339322,0.010076738769989909,0.008487050398057442,0.0
добрый день 02022022 г обратился пао сбербанк заявлением приемеисполнительного документа производству серия фс 0316 документ подан нарочно отделение пао сбербанк занимающийся непосредственно приемом обработкой,0.029279730060141288,0.19929840756987888,0.7714218623699799,0.4069910238587617,0.5594770808850301,0.012082728377043928,0.021449166879164355,0.0
давно пользуюсь картой халва храню свои деньги карте процент часто покупаю рассрочку очень удобно сентябре забыла сменить галочку свои заёмные отправила денежный перевод день поняла отправила рассрочку,0.6809956919710384,0.09947270300070445,0.21953160502825728,0.06473151529449211,0.7979430772990664,0.12386707086124905,0.013458336545192602,0.0
здравствуйте пользуюсь данный момент картой tinkoff black сменив tinkoff black metall знаю хороший клиент плохой год оплата топливу 490 тыс 700 тыс различные супермаркеты одежда ремонт считая переводов снятие наличых,0.30270032478795367,0.2265781192357183,0.470721555976328,0.08905237400005962,0.8357931429737925,0.0711819552067321,0.003972527819415773,1.0
заказала кредитную историю вижу 07082020 года обратилась кредитом сумме 8397 руб день 07082020 суммой 6 291 руб месяцем ранее 22072020 обращалась суммой 6 291 руб,0.04979736743009174,0.1639000277143471,0.7863026048555611,0.3396995425496505,0.614445038600081,0.03524275878888328,0.010612660061385467,0.0
ипотека абсолют банк 19года июня года никаких проблем ежемесячное списание расчётного счётарко 12 числа деньги лежали счету заранеепоследние зачисление начала мая сразу 2 месяца зайдя приложение,0.11416664370794607,0.39299486187208743,0.49283849441996663,0.19216729363953688,0.7083227874690813,0.08177437044727055,0.017735548444111335,0.0
начну являюсь премиальным клиентом банка 2019 года недавнего времени пользовался дебетовой картой банка исключительно расчетов торговых точках расчетов интернете использовал карту другого банка днях решил,0.13017923214119,0.157675736336702,0.7121450315221082,0.30316902851199323,0.6395348861439429,0.04017621657365577,0.017119868770408823,0.0
банке оказывается серьезные технические пробелы случае возникновения проблемы банк постарается перевести клиента частности 15 ноября 21 года моей карте 4421 возник технический овердрафт вине банка банк возложил,0.02039254081304901,0.9240796139707347,0.05552784521621632,0.25120910037692573,0.7208375618676363,0.014253360547443214,0.013699977207994648,0.0
участие переписи населения получила промокод подписку сберпрайм 1 руб пропустила срок окончания действия подписки прекрасный день пришла смс списании 200 руб следующий месяц сберпрайма сразу,0.19545395609706398,0.4388429088127709,0.36570313509016505,0.7186574806455612,0.2549623886888368,0.021296212814256147,0.0050839178513452455,0.0
21 век дворе элементарную бумажку могут выслать электронную почту позвонил оператору объяснил ситуацию физически могу прийти отделение банка попросил выслать справку уплате процентов ипотеке электронную почту,0.07080429556629389,0.6758063501744292,0.25338935425927683,0.597387890732034,0.3469023068826867,0.0095539433300781,0.046155859055201344,0.0
необходимо сделать валютный перевод сша свой счет ситибанк зашел сайт найдя сразу необходимой информации позвонил службу дистанционного обсулуживания клиентов ситифон объяснил ситуацию попросил проконсультировать,0.3251941603253611,0.5527864234753499,0.12201941619928877,0.5513504817360849,0.438895966327355,0.006615412038341476,0.00313813989821848,0.0
сотрудники втб банка несколько недель звонят нескольких номеров настойчиво предлагают кредит говорю кредит нужен услуги интересуют прошу удалили номер своей базы бесполезно нагло начинают,0.005914711992708505,0.9802155954145741,0.013869692592717366,0.8874574812692265,0.1019021423730363,0.002078581858126334,0.008561794499610916,0.0
добрый день являюсь премиальным клиентом райффайзенбанк продолжительное время всем доволен недавнего времени суть проблемы такая открывал счет газпромбанке открыли некорректными реквизитами поэтому сделал,0.14943182703591235,0.7348913764590265,0.11567679650506127,0.1623529145945281,0.8112383650467527,0.021905194783467585,0.004503525575251498,0.0
надоели своими звонками номера 900 звонят нескольку неделю причем невовремя выходной рабочей время равно звонит бот предлагает кредитную карту понимаю ваш банк полный кошмар специалистов,0.005343577432279409,0.982082448094936,0.012573974472784523,0.8468107358360082,0.14947224071475265,0.002079771467105264,0.0016372519821338542,0.0
добрый день программу mir pay v181724 регистрирует карту мир хочу пользоваться оплачивать свои покупки бесконтактным методом регистрации карты появляется сообщение связался представителями банка 26022022г написал,0.0759061030096414,0.3206301314245935,0.6034637655657651,0.480710065632262,0.4891518498884692,0.012776270105832335,0.017361814373436514,0.0
являюсь созаемщиком рождения ребёнка решили внести материнский капитал ипотеку позвонила сбербанк сказали просто написать чат домклик сбер направит заявление зашла чат написала хотим сделать погашение,0.11692405773047926,0.37548236018487713,0.5075935820846436,0.4893368062532144,0.4793925955046111,0.02419805062290656,0.007072547619268301,0.0
недавно потребовалась кредитка длительным беспроцентным периодом 34 месяца нужно подстраховаться возможную крупную покупку бытовой техники обратился центральный офис обслужила молодая девушка менеджер зала зовут,0.4833441640283166,0.21901623667443845,0.29763959929724493,0.48728006211860003,0.46201227011416424,0.047340807287350725,0.0033668604798851335,0.0
приложение смартфоне пытался сделать перевод номеру телефона виртуальной карты приходят смс подтверждения перевода поэтому смог сделать перевод второй могу воспользоваться своими деньгами которые,0.1866601993774851,0.48165890562210784,0.33168089500040715,0.20107062367913578,0.764000727316358,0.020639338646496724,0.014289310358009549,0.0
хочу поблагодарить банк тинькофф своевременное решение вопросов проблем возникших постоянно проводят множество акций поддержка очень приятная работает 247 всем вопросам полностью помогут банк очень лоялен клиентам часто,0.9675161375576363,0.01769201403505833,0.014791848407305509,0.5393847962967473,0.44818335088254624,0.009830731230596329,0.00260112159011008,1.0
добрый день неделю бегала офисам втб пыталась возобновить доступ личный кабинет втб онлайн горячая линия отправляла офис сотрудники офиса горячую линию итоге обратилась офис оо центральный объяснили проблема,0.05242720573627607,0.9007208503327535,0.04685194393097042,0.6526458700505986,0.3442001655221313,0.0019589300394607092,0.0011950343878095189,0.0
давно таким встречался пришел отделение открыть карту новый клиент взял талон п001 офисе 4 оператора одна оператор спросила цель визита ответил сказали скоро обслужат ожидайте 30 минут отделении закончили,0.11512889168373956,0.7547417017732702,0.1301294065429903,0.5709454262565365,0.4191870986418454,0.005685918940001468,0.004181556161616497,0.0
столкнулась приостановили операции дебетовой карте связи вопросом банка моим зачислениям переводам мной сразу связался сотрудник александр г отдела помощи проверке фин деятельности клиентов александр,0.13078064687201807,0.733378671440781,0.13584068168720098,0.6256906783608533,0.3643581809966693,0.006031768423600298,0.0039193722188770146,0.0
летом сын посоветовал открыть карту тинькофф банке сказал бонусов заработать картой тинькофф блэк плюс проходила акция бесплатным обслуживаем навсегда дебетовой карте тинькофф блэк ссылку сын прислал,0.15028250262489395,0.33667783576401533,0.5130396616110906,0.40103136820786556,0.51559449376173,0.057956593923602966,0.025417544106801294,0.0
обманщики мягко стелят позже начинаются проблемы многое договаривают приукрашивают врут краснеют намека раскаяние предложили открыть продукт который вынуждена закрыть большими потерями вместо,0.00728795458875524,0.9744048284894155,0.018307216921829263,0.7770781190345007,0.21354922477316624,0.00555490159736097,0.003817754594972238,0.0
сначала легло мобильное приложение айос тпа пользуйтесь интернет банком ок неудобно жутко терпеимтеперь лёг интернет банк чтото пошло такв кц дозвониться невозможно 10 минут ожидания трубке глухая тишина прдолжение,0.04760778567796149,0.8804874847282282,0.0719047295938101,0.6974235773634574,0.2865417969413015,0.004920252186793318,0.011114373508447514,0.0
пришло моё время оставить отзыв банке хоум кредит являюсь клиентом данного банка долгое время первый опыт это взят кредит технику плюсы быстрое зачисление средств баланс счёта самое главное никаких скрытых комиссий,0.32711029156372523,0.4240212405130708,0.24886846792320405,0.22731184088884068,0.6988513071245597,0.06626770053643233,0.007569151450167518,0.0
одновременно плохим отзывом который обязателен прочтению ссылке конце текста хочу оставить хороший отзыв сбербанке справедливости баланса вопервых сбербанка очень удобное мобильное приложение интернетбанк,0.5870777303225023,0.2399871003347887,0.17293516934270897,0.5568339828622062,0.39850912177404696,0.03922342420893118,0.005433471154815672,0.0
пролопушил условия карте договору перевод комиссией читал перевел достаточно крупную сумму комиссия соответственно кусачаяпотом спохватился обратился банк излил печаль спасибо пошли навстречу вернули,0.13531396736568982,0.6326266162337112,0.2320594164005989,0.34016381123326606,0.5909587903355165,0.0652756249432844,0.0036017734879332337,0.0
здравствуйте 201121 контактный номер 1410 поступил звонок банка мужчина представился старшим специалистом просьбу составить обращение получил отказ пять просил ходе разговора оператор повысил голос,0.03181606663715828,0.7288970784431641,0.23928685491967766,0.913297905051395,0.08010796499714162,0.003001343625202689,0.0035927863262608614,0.0
7 марта личном кабинете конвертировал сумму рублей доллары курсу тинькофф 138 рублей доллар соответственно снять мало банкомат выдал деньги 9 марта хотя доллары банкомате 9 13,0.21835116332471552,0.10693514381105286,0.6747136928642318,0.14680034819646978,0.6902216676245355,0.1408160173477489,0.022161966831245602,0.0
16 сентября 2021 г газпромбанка пришла смс возьми кредит сразу появился простой вопрос клиентом данного заведения собирался звоню горячую линию отвечает некая эльвира задаю вопрос каком основании,0.03546759299737344,0.7666919354438277,0.19784047155879875,0.7470606794128896,0.24063395688624042,0.00645770295318678,0.005847660747683298,0.0
здравствуйте помогите решить проблему звонит клиентам занимается решением вопросом сделка затягивается банк решить вопрос выпущен счет карта заходит приложение сайт втб связи этим,0.023287099709677204,0.937622625835539,0.03909027445478392,0.759269579046259,0.23237186771712864,0.005009256555628501,0.0033492966809838608,0.0
являюсь клиентом банка апреля 2019 года это время множество обращений мобильном чате различным вопросам отвечают быстро стараются помочь решить проблему указанные сроки начисляются кэшбэки программе,0.3432941766636713,0.43992893682217754,0.2167768865141511,0.6180866306678371,0.3709626525570768,0.008353064547214226,0.002597652227871805,0.0
договор пользования индивидуальным банковским сейфом расторгнут ибс клиентские ключи возвращены 3 марта 2022 окончания срока аренды ячейки 932022 возврата залога ключ диктовку сотрудника офиса банка оформлявшего,0.01838468091816216,0.2482895062684804,0.7333258128133575,0.23523055665371195,0.6801056921226495,0.015391749186076284,0.06927200203756255,0.0
1109 заполнил заявку сайте оформления дебетовой карты хотел доставку офис выбрать курьером отправил заявку ждите звонка назначения встречи жду1509 приходит смс зарегистрирован мультибонус прождал,0.12670491711957416,0.39999118261650407,0.4733039002639217,0.6830539666261419,0.30456124656387884,0.007921102401887434,0.0044636844080919915,0.0
всем привет честно очень люблю банк последние месяца любовь проходила сами знаете условия стали хуже поддержка стала мягко говоря очень хочу сказать спасибо терпите целом сотрудники грубят,0.38861242228052234,0.43646024408498485,0.17492733363449275,0.5212468708893502,0.4666635407592635,0.009832856039721453,0.0022567323116649226,0.0
заголовок считаю банк передумал выдавать карту которую рекламируют нашем городе офиса убрир муж долго общался чате позвонил поддержку сказали заказать доставку,0.033597930551475474,0.8552700919486095,0.1111319774999153,0.7520035685499851,0.23547094457511222,0.007047355457445721,0.005478131417457022,0.0
повелись рекламу подключения озону вообщем двух словах дали нам типа крутого специалиста рекомендации загоняю фуру пеллет кошачий наполнитель обьемом 10 литров пакет достаточно презентабельная продукция продуманным,0.5123371263635285,0.26307371593294065,0.22458915770353094,0.6545337657919682,0.3324065767161129,0.009223993171929946,0.0038356643199891887,0.0
12092021 двумя разными суммами произошло списание средств счет погашения задолженности карте халва несмотря наличие всей необходимой суммы карте кроме имелись вопросы экстра бунусу правильном начислении процентов,0.08486398887774788,0.4870945479785808,0.4280414631436713,0.34538696761618454,0.6141064464491677,0.02676432662239307,0.013742259312254788,0.0
просто ужас сначала 8 рабочих дней брали работу исполнительный лист взыскание компании должника 8 рабочих дней проверяли пол месяца заняла эта процедура месяц висел просто исполнительный лист 7,0.01621499111883832,0.9236666066275813,0.06011840225358043,0.27039628259018084,0.710617530021804,0.014974671225111853,0.004011516162903232,0.0
пользуюсь услугами банка 2015 года брал кредит авто выплатил просрочек тд погасил год лишним раньше брал кредита совокупности намного меньше прошлый подключил кредитные каникулы 3 месяца,0.282545483790418,0.08789457861409214,0.6295599375954899,0.0739431779808961,0.6100090074452905,0.29430727131955614,0.02174054325425723,0.0
написанное ниже первоначально комментарием отзыву awpolkut комментарий прикрепился решил разместить виде отдельного отзыва активация карт пс мир виза полученных офисе протекали аналогично мир мгновенно,0.43095759739146666,0.25465503484541685,0.3143873677631165,0.4855615138527085,0.4916780255754152,0.014653117452499751,0.008107343119376536,0.0
десяти лет постоянный клиент банка санктпетербургв основном открывал вклады ранее нормальный офис пискаревском проспекте сожалению закрыли позже открыли ужасный доп офис шоссереволюции 18 последние,0.09865333420743072,0.614075148863409,0.2872715169291604,0.17336761377347942,0.8080625104399147,0.013151466749181188,0.0054184090374245954,0.0
целый день возникали проблемы получением одноразовых кодов банка оплате 3d serure вечеру нужно пополнить карту оказалось сделать это просто невозможно удаленно говоря узнать местоположение,0.09964863989946096,0.8105411123131796,0.08981024778735924,0.5118123772569465,0.4779076045102568,0.006869821399253055,0.0034101968335436754,1.0
начал обслуживаться какоето время назад офисе впечатления положительные посетителей мало сотрудники доброжелательны готовы помочь особо отмечу игоря ана связи оперативно реагирует эффективно помогает пример отличного,0.9197741586863559,0.043612658277216144,0.036613183036427806,0.4872411950664489,0.5063950014469947,0.0035175407776285787,0.0028462627089278483,1.0
самый ужасный банк обратилась предоставления справки остатке счёте госслужащих определённую дату предоставления работу первый запрос дали верную справку второй третий запрос жду,0.06728652862847317,0.8255091713036341,0.10720430006789275,0.5612127813103887,0.4252576912348014,0.006729791159614694,0.006799736295195092,0.0
оформила карту мир тинькофф купила билет s7 покупаю билет первый должен вернуться бонус это написали онлайн чате тинькофф итоге каждый день пишут разбираются моим вопросом каждый какие новые,0.11405594627576819,0.5539538465474388,0.33199020717679295,0.570751608443452,0.36877425340649916,0.05506947550566822,0.005404662644380485,0.0
банк втихую закрыл обращение 09102021г девятого октября дветысячи двадцать первого года вх 12545182 предоставления документов прошу принять меры некомпетентности сотрудника направить запрос ооо хкф банк разъяснения,0.014601966646202131,0.8597747285024288,0.125623304851369,0.6422655734594535,0.33351215958807234,0.006831238439624299,0.017391028512849925,0.0
год назад убедили оформить подписку сберпрайм акции 990 рублей убедив это выгодно приложений музыка фильмы хранилище скажу честно повелась оформила оказалось это просто выброшенняе деньги ветер,0.06486999905795345,0.8094884264715921,0.12564157447045426,0.4132259126458152,0.47800445187920004,0.08159488971177704,0.02717474576320798,0.0
1 событие пятница 22 октября 2021 года 1210 мск 2 событие вторник 26 октября 2021 года 1646 мск 3 событие суббота 30 октября 2021 года 1536 мск каждый одно сообщение уважаемый клиент попрежнему,0.25373834652285526,0.34488007721461017,0.4013815762625346,0.31113870760545337,0.6642423667332322,0.018038896248107488,0.006580029413207061,0.0
сегодня 24112021 г попытался зайти мобильный банк отпечатку пальца зайти смог хотя раньше всё срабатывало паролю итоге заблокировали дозванивался малого час оператора выяснил бан сутки вопрос,0.04917281786067794,0.7304846541873061,0.22034252795201584,0.6692097395341671,0.3158999978904693,0.004479130735878337,0.010411131839485407,0.0
хочу поделиться мнением бланк банке ип выбрал банк ряду причин 1 регистрация ип бланк всё четко быстро нервов встретился представителем подписал документы несколько дней ип,0.19429174232436217,0.5214721408368219,0.28423611683881606,0.3069437027599751,0.6515886362734608,0.033864676855684415,0.00760298411087934,0.0
добрый день обратилась 16 апреля банк закрытия своих счетов текущий день 1 июня счета закрыты срок закрытия текущего счета 7 календарных дней карточного 35 календарных дней сроки вышли работы никакой обращаюсь чат,0.03257719357138257,0.6625488368423348,0.30487396958628254,0.40183845249607175,0.57550801658053,0.016432364309100004,0.006221166614298132,0.0
добрый день 21 апреля 2022 года банк тиньков прислал чат приложения сообщение нам нужно уточнение некоторым банковским операциям рамках 115фз пожалуйста пришлите 26042022 прямо сюда чат 1 документ подтверждающий ваш доход,0.08076339472663922,0.14118600695567038,0.7780505983176902,0.2986233925111938,0.6587584864088166,0.01857425873118255,0.02404386234880674,0.0
продаже автомобиля выяснилось автомобиль 15 года находится залоге банка сетелем разу обращался данный банк прошу разобраться данной ситуации оставить номер договора либо какие данные могу тк клиентом,0.020163249016304428,0.8834451947549877,0.09639155622870806,0.5403559056811078,0.40693842543497366,0.01135946630311372,0.041346202580804424,0.0
добрый день оплатила страховку ипотеке 15 месяца окончания страхования направила почту докумениы 1233vtbru также отметилась мобильном приложении прилодении написано страховки банка невозможно дозвониться,0.07686395646039382,0.4612219154753223,0.46191412806428384,0.7718434749426968,0.21153307942167235,0.009694521037258826,0.006928924598371871,0.0
взгляд сбера самая ужасная служба поддержки клиентов течение недели пытаюсь связаться кемнибудь службы поддержки мог дать разъяснения моему вопросу поводу бонусов спасибо течение времени,0.15304135938033966,0.8007154787528145,0.046243161866845885,0.6366860940622918,0.35381531288419465,0.00561839038669582,0.00388020266681768,0.0
конце октября номера 900 стали приходить ежедневные смс следующего содержания 290921 081021 отменяем комиссию снятие наличных любых банкоматах вашей кредитной карте сбербанка подробнее httpssberbankrutcashfree,0.025473307924439796,0.5318405298455714,0.4426861622299889,0.7134945689609185,0.23544109816199363,0.029007288941591332,0.022057043935496536,0.0
обожаю банк пока несколько лет обслуживания тинькофф зарекомендовал надёжный удобный оперативный банк хорошим подбором сотрудников любое обращение поддержке приносить положительные результаты,0.6268405529656915,0.31111583229699397,0.062043614737314394,0.20328199219718235,0.7782261134163247,0.015448924957220663,0.0030429694292721495,0.0
оформил ипотеку сбербанке октябре 2020 года каких либо проблем остался доволен сразу сбербанке оформил страхование жизни ипотечное страхование недвижимости менеджер выполнил работу отлично прошел год приобретения,0.3225152859290877,0.037513437473909755,0.6399712765970026,0.18742460769533148,0.777754080366913,0.02838552218398769,0.006435789753767682,1.0
добрый день сегодня 26022022 магазине сезон адресу санктпетербург ул замшина 29 интернет моём устройстве работал шикарно мог зайти любое приложение любого банка чьим клиентом являюсь кроме приложения тинькофф,0.5695443776684365,0.09150788753434468,0.3389477347972189,0.2522890150197496,0.7139005743310523,0.029891669605958137,0.003918741043239957,0.0
всем привет отзыв относительно краткий пользуюсь озоном постоянно приложение предлагало оформить карту озон ок оформил цифровую пополнил чтото купил озоне вчера увидел акцию 200баллов оплате картой озон виду,0.3156549592998703,0.3526687606193112,0.33167628008081856,0.24811528134821484,0.7070510388884779,0.03570079210763364,0.009132887655673492,1.0
давно обслуживалась тинькофф устраивало рекомендовала всем друзьям близким лучший банк месяц назад столкнулась проблемой поменяла номер телефона решила поменять доступ новый телефон начинается ужас оформила esim,0.09193292701761065,0.8140453691480644,0.09402170383432487,0.3987014254099498,0.5880365055603234,0.007259827757378439,0.006002241272348368,0.0
здравствуйте получила очень обстоятельный правильный быстрый ответ снятии средств карты очень волновалась специалист помог огромная благодарность специалисту роману соколову дал грамотный ответ рекомендую,0.8865405598563907,0.03888594965427503,0.07457349048933427,0.6494674582075621,0.34034742899617554,0.007221407189515949,0.0029637056067462093,0.0
похоже номер оставил контактный названивают каждый день ищут человека ответ человек знаком устраивает общаются наглой форме перебивают требуют рассказал откуда сколько,0.013561280215185432,0.9642545758618434,0.022184143922970953,0.9338022347471835,0.06188099255056443,0.0015406495416121263,0.0027761231606398262,0.0
благодарю ангелину сотрудницу модульбанка очень добросовестно терпеливо помогла решении моей проблемы хороший пример других сотрудников банкапрошу руководство банка отметить сотрудника возможности,0.9499668467221463,0.021259223599497095,0.028773929678356448,0.6887947524274891,0.29723041433280195,0.007648589667393345,0.0063262435723156485,0.0
добрый день активно пользуюсь картой халва совкомбанка подключения годовой подписки халва десятка удержали месячную оплату обратилась вопросом данному списанию денег сотрудники банка подробно объяснили всё преимущества,0.5850398575766238,0.12605310754683482,0.2889070348765413,0.330082158303686,0.6339378179310582,0.031983084940236724,0.0039969388250190845,0.0
